user,item,rank,test_year
1349,1090,1156.0,2010
1349,220,2968.0,2010
1349,1852,4588.0,2010
1349,617,269.0,2010
1349,726,59.0,2010
1349,81,37.0,2010
1349,978,4950.0,2010
1349,70,156.0,2010
1349,6187,,2010
1349,7,4950.0,2010
1349,538,4878.0,2010
1349,377,4889.0,2010
1349,199,290.0,2010
1349,7183,,2010
1349,1244,396.0,2010
1349,14051,,2010
1349,450,4229.0,2010
1353,779,4627.0,2010
1353,816,2962.0,2010
1353,978,4966.0,2010
1353,1195,3417.0,2010
1353,4166,,2010
1354,2610,1887.0,2010
1354,2614,4601.0,2010
1356,89,44.0,2010
1356,289,4389.0,2010
1356,294,44.0,2010
1356,544,4429.0,2010
1356,3397,3792.0,2010
1357,14075,,2010
1358,14092,,2010
1363,209,4732.0,2010
1363,537,4422.0,2010
1363,540,4976.0,2010
1363,1246,4073.0,2010
1363,4262,69.0,2010
1364,14132,,2010
1364,2842,4188.0,2010
1364,14134,,2010
1364,14128,,2010
1364,14130,,2010
1364,2873,,2010
1364,14133,,2010
1364,14129,,2010
1364,8111,4870.0,2010
1364,11923,,2010
1364,2864,4007.0,2010
1364,11918,,2010
1364,14123,,2010
1366,346,,2010
1366,486,3545.0,2010
1366,982,625.0,2010
1366,300,22.0,2010
1366,497,425.0,2010
1366,5978,,2010
1367,89,44.0,2010
1367,466,4765.0,2010
1367,1037,,2010
1373,14185,3810.0,2010
1374,199,296.0,2010
1374,2959,1126.0,2010
1374,207,790.0,2010
1374,1091,4647.0,2010
1374,1118,2625.0,2010
1375,162,28.0,2010
1375,2575,,2010
1380,1188,241.0,2010
1380,182,11.0,2010
1380,366,283.0,2010
1380,3427,,2010
1380,1247,,2010
1380,1246,2122.0,2010
1380,1244,1437.0,2010
1380,1145,935.0,2010
1380,4439,3753.0,2010
1380,536,29.0,2010
1380,159,4.0,2010
1380,228,21.0,2010
1380,2785,686.0,2010
1380,3027,,2010
1380,830,1509.0,2010
1380,2150,3632.0,2010
1380,3464,4162.0,2010
1380,1470,72.0,2010
1380,540,1039.0,2010
1380,504,378.0,2010
1380,966,3576.0,2010
1382,14227,,2010
1387,191,88.0,2010
1388,7834,,2010
1389,203,4777.0,2010
1389,227,4773.0,2010
1389,229,4972.0,2010
1389,425,2342.0,2010
1389,971,4762.0,2010
1389,1090,1160.0,2010
1389,1400,4220.0,2010
1389,5237,4182.0,2010
1389,7324,1423.0,2010
1389,8756,1309.0,2010
1389,12915,,2010
1389,14265,,2010
1389,159,16.0,2010
1390,14267,,2010
1390,14269,,2010
1393,14295,,2010
1393,14289,,2010
1393,14292,,2010
1393,2667,4094.0,2010
1393,7522,,2010
1393,11031,,2010
1393,1315,511.0,2010
1394,67,4955.0,2010
1394,1243,238.0,2010
1394,1400,4221.0,2010
1394,167,3505.0,2010
1394,292,3820.0,2010
1394,546,3524.0,2010
1394,703,1800.0,2010
1394,980,1764.0,2010
1394,89,44.0,2010
1396,868,1421.0,2010
1396,918,1421.0,2010
1396,917,1912.0,2010
1396,706,1263.0,2010
1396,854,147.0,2010
1396,735,2109.0,2010
1396,1337,,2010
1396,1527,2573.0,2010
1396,3780,1202.0,2010
1396,843,4975.0,2010
1396,841,2164.0,2010
1396,1358,3248.0,2010
1396,1360,4749.0,2010
1396,707,17.0,2010
1396,234,4947.0,2010
1396,2347,1100.0,2010
1396,1257,3030.0,2010
1396,1660,279.0,2010
1396,1531,,2010
1396,1528,3348.0,2010
1396,163,22.0,2010
1396,2855,1161.0,2010
1396,3470,3325.0,2010
1396,7421,,2010
1396,7422,,2010
1396,9344,2758.0,2010
1396,9818,1457.0,2010
1396,2013,1694.0,2010
1396,1526,2543.0,2010
1396,1344,2549.0,2010
1396,1412,4951.0,2010
1396,1372,271.0,2010
1396,1369,4918.0,2010
1396,1364,3457.0,2010
1396,14304,,2010
1396,1249,4157.0,2010
1396,947,2329.0,2010
1396,856,4755.0,2010
1396,855,1667.0,2010
1396,732,1940.0,2010
1396,724,4855.0,2010
1396,614,33.0,2010
1396,436,4827.0,2010
1396,1426,835.0,2010
1396,14305,,2010
1396,949,4521.0,2010
1399,89,44.0,2010
1401,349,117.0,2010
1402,99,1790.0,2010
1402,163,23.0,2010
1402,436,4857.0,2010
1402,863,306.0,2010
1402,1426,839.0,2010
1402,1504,523.0,2010
1402,1639,2847.0,2010
1402,1806,769.0,2010
1402,159,16.0,2010
1402,1369,4934.0,2010
1407,533,11.0,2010
1407,851,35.0,2010
1408,172,4737.0,2010
1408,187,4621.0,2010
1408,961,180.0,2010
1408,6632,,2010
1408,14374,,2010
1410,458,4586.0,2010
1410,461,4801.0,2010
1410,300,4645.0,2010
1410,344,4107.0,2010
1413,289,4390.0,2010
1416,231,176.0,2010
1418,333,4989.0,2010
1418,377,4784.0,2010
1418,536,3952.0,2010
1424,3026,4664.0,2010
1426,14494,,2010
1426,14492,,2010
1426,5390,,2010
1426,14480,,2010
1426,892,4454.0,2010
1426,1220,,2010
1426,3611,2738.0,2010
1426,14489,,2010
1426,7681,,2010
1426,10543,,2010
1426,14479,,2010
1426,10630,,2010
1426,5375,,2010
1426,8560,,2010
1426,14487,,2010
1426,2902,142.0,2010
1426,14499,,2010
1426,14483,,2010
1426,14486,,2010
1426,14501,,2010
1426,1244,199.0,2010
1426,14089,,2010
1427,429,117.0,2010
1427,3889,,2010
1427,2459,2923.0,2010
1427,14509,,2010
1427,51,28.0,2010
1427,1225,1176.0,2010
1428,207,791.0,2010
1428,234,4958.0,2010
1428,316,4790.0,2010
1428,333,4003.0,2010
1428,383,3674.0,2010
1428,562,49.0,2010
1428,714,2995.0,2010
1428,841,2169.0,2010
1428,1360,4753.0,2010
1428,1406,4942.0,2010
1428,4156,2338.0,2010
1431,714,26.0,2010
1435,14545,,2010
1437,65,4914.0,2010
1437,2984,1358.0,2010
1437,1860,564.0,2010
1437,903,4985.0,2010
1437,542,4638.0,2010
1437,475,8.0,2010
1437,3173,1356.0,2010
1437,377,4903.0,2010
1437,466,4761.0,2010
1437,328,3240.0,2010
1437,306,501.0,2010
1437,300,4639.0,2010
1437,295,3112.0,2010
1437,288,4974.0,2010
1437,89,43.0,2010
1437,349,763.0,2010
1437,4561,,2010
1437,461,4790.0,2010
1437,468,3552.0,2010
1437,481,4715.0,2010
1437,498,9.0,2010
1437,1681,2348.0,2010
1437,289,4378.0,2010
1440,257,165.0,2010
1440,14576,,2010
1440,14575,,2010
1440,14571,,2010
1440,14570,,2010
1440,14569,,2010
1440,14568,,2010
1440,14567,,2010
1440,11764,,2010
1440,10460,,2010
1440,9170,,2010
1440,7452,,2010
1440,7094,,2010
1440,6713,,2010
1440,6706,4379.0,2010
1440,4869,,2010
1440,3393,,2010
1440,3380,,2010
1440,3376,3320.0,2010
1440,3182,,2010
1440,1763,2204.0,2010
1440,701,4687.0,2010
1440,378,1093.0,2010
1440,316,4874.0,2010
1440,283,1947.0,2010
1440,265,37.0,2010
1440,261,3522.0,2010
1440,14578,,2010
1440,14579,,2010
1440,3383,,2010
1440,3741,,2010
1440,1755,4628.0,2010
1441,227,4773.0,2010
1441,424,112.0,2010
1441,425,2341.0,2010
1441,689,2187.0,2010
1442,1982,4447.0,2010
1442,805,1082.0,2010
1443,14584,,2010
1447,300,4646.0,2010
1452,325,4545.0,2010
1452,1034,1430.0,2010
1452,681,1843.0,2010
1452,10683,,2010
1452,2981,,2010
1453,2020,2121.0,2010
1453,292,3821.0,2010
1453,289,4388.0,2010
1453,461,4799.0,2010
1453,288,4982.0,2010
1455,157,76.0,2010
1455,294,42.0,2010
1455,292,3.0,2010
1455,1459,105.0,2010
1455,3575,,2010
1455,1687,525.0,2010
1455,302,43.0,2010
1455,547,2084.0,2010
1455,679,628.0,2010
1459,8454,,2010
1461,679,83.0,2010
1462,7,4970.0,2010
1462,89,44.0,2010
1462,234,4958.0,2010
1462,288,4983.0,2010
1462,292,3821.0,2010
1462,295,3116.0,2010
1462,333,4001.0,2010
1462,704,2746.0,2010
1462,959,2316.0,2010
1462,1673,2372.0,2010
1462,2091,,2010
1462,3739,734.0,2010
1462,14663,,2010
1463,72,12.0,2010
1463,14680,,2010
1463,14673,,2010
1463,14670,,2010
1463,14668,,2010
1463,11352,,2010
1463,9860,3992.0,2010
1463,4732,760.0,2010
1463,7694,4185.0,2010
1463,3861,,2010
1463,1897,3994.0,2010
1463,1155,62.0,2010
1463,4723,,2010
1463,14672,,2010
1463,604,3473.0,2010
1463,4731,,2010
1463,4735,1817.0,2010
1463,14683,,2010
1463,7887,3688.0,2010
1463,2037,3095.0,2010
1463,14684,,2010
1464,2605,119.0,2010
1465,378,15.0,2010
1469,67,4955.0,2010
1469,154,1999.0,2010
1469,706,1263.0,2010
1471,289,4390.0,2010
1471,295,3117.0,2010
1471,55,4935.0,2010
1471,292,3821.0,2010
1475,332,71.0,2010
1476,321,284.0,2010
1476,504,3167.0,2010
1476,1047,55.0,2010
1477,14755,,2010
1478,306,4790.0,2010
1478,1034,528.0,2010
1478,1458,,2010
1479,4503,,2010
1479,4948,3094.0,2010
1479,45,737.0,2010
1479,14793,,2010
1479,14791,,2010
1479,11865,,2010
1479,10036,,2010
1479,8261,,2010
1479,5310,3386.0,2010
1479,4936,,2010
1479,4002,,2010
1479,2187,,2010
1479,14794,,2010
1479,1540,1135.0,2010
1479,1186,864.0,2010
1479,1155,63.0,2010
1479,826,3654.0,2010
1479,823,3857.0,2010
1479,805,4803.0,2010
1479,779,4619.0,2010
1479,757,4530.0,2010
1479,754,2698.0,2010
1479,517,4975.0,2010
1479,489,3369.0,2010
1479,217,4035.0,2010
1479,1192,3089.0,2010
1479,14795,,2010
1481,1186,36.0,2010
1483,89,44.0,2010
1483,466,4765.0,2010
1483,486,104.0,2010
1483,498,10.0,2010
1483,524,4969.0,2010
1483,930,206.0,2010
1483,1034,1426.0,2010
1483,1673,2369.0,2010
1483,6253,,2010
1486,868,95.0,2010
1486,2552,836.0,2010
1490,500,395.0,2010
1490,835,,2010
1491,5149,,2010
1492,65,4914.0,2010
1492,89,44.0,2010
1492,190,26.0,2010
1492,466,4764.0,2010
1492,486,103.0,2010
1492,498,10.0,2010
1492,697,1804.0,2010
1492,1379,,2010
1492,2521,1796.0,2010
1492,5475,2187.0,2010
1492,292,3815.0,2010
1492,362,2874.0,2010
1492,378,151.0,2010
1492,1056,340.0,2010
1492,5038,,2010
1492,8887,,2010
1493,12,2477.0,2010
1493,2750,,2010
1493,2763,,2010
1493,14911,,2010
1494,207,791.0,2010
1494,525,355.0,2010
1495,14931,,2010
1499,14986,,2010
1499,14987,,2010
1501,2429,,2010
1501,3999,,2010
1501,8277,,2010
1501,13431,,2010
1501,15050,,2010
1501,845,2458.0,2010
1501,1187,,2010
1501,2579,2113.0,2010
1501,15044,,2010
1503,157,4945.0,2010
1503,292,3822.0,2010
1503,779,4626.0,2010
1503,4316,487.0,2010
1503,227,4770.0,2010
1503,468,3560.0,2010
1503,547,1031.0,2010
1503,89,44.0,2010
1503,233,3232.0,2010
1503,15072,,2010
1504,15075,,2010
1507,15114,,2010
1507,88,3365.0,2010
1507,4701,,2010
1507,12751,,2010
1508,154,1999.0,2010
1508,190,26.0,2010
1508,203,4775.0,2010
1508,227,4771.0,2010
1508,234,4955.0,2010
1508,436,4855.0,2010
1508,439,4411.0,2010
1508,453,1004.0,2010
1508,1098,4873.0,2010
1508,1244,403.0,2010
1511,292,45.0,2010
1515,4491,,2010
1516,89,44.0,2010
1516,176,690.0,2010
1516,220,2973.0,2010
1516,228,896.0,2010
1516,288,4982.0,2010
1516,289,4386.0,2010
1516,300,4641.0,2010
1516,349,765.0,2010
1516,701,30.0,2010
1516,1243,236.0,2010
1516,2018,3097.0,2010
1516,15158,,2010
1516,67,4945.0,2010
1516,486,103.0,2010
1516,679,1050.0,2010
1517,2607,843.0,2010
1519,1923,,2010
1519,154,1999.0,2010
1519,190,26.0,2010
1519,209,462.0,2010
1519,288,4983.0,2010
1519,486,104.0,2010
1519,1048,21.0,2010
1521,15166,,2010
1522,229,4974.0,2010
1522,1106,650.0,2010
1522,1155,63.0,2010
1522,1198,2878.0,2010
1522,1246,257.0,2010
1522,1249,4178.0,2010
1522,1377,2127.0,2010
1522,1398,3719.0,2010
1522,7,4963.0,2010
1522,1954,,2010
1522,2343,58.0,2010
1522,2600,4823.0,2010
1522,3686,3285.0,2010
1522,4387,1754.0,2010
1522,6303,,2010
1522,8678,1272.0,2010
1522,1090,1156.0,2010
1522,15171,,2010
1522,1043,3326.0,2010
1522,951,1856.0,2010
1522,45,733.0,2010
1522,88,3352.0,2010
1522,190,26.0,2010
1522,207,785.0,2010
1522,220,2962.0,2010
1522,227,4754.0,2010
1522,230,4853.0,2010
1522,15172,,2010
1522,436,4838.0,2010
1522,440,970.0,2010
1522,493,298.0,2010
1522,497,4900.0,2010
1522,733,4570.0,2010
1522,808,61.0,2010
1522,234,4931.0,2010
1522,959,2302.0,2010
1522,65,4886.0,2010
1522,7324,1412.0,2010
1522,1400,4198.0,2010
1525,325,4545.0,2010
1525,346,,2010
1525,458,4585.0,2010
1525,461,4800.0,2010
1525,1684,127.0,2010
1525,1698,,2010
1525,4879,,2010
1525,310,4975.0,2010
1525,321,283.0,2010
1525,681,1842.0,2010
1525,1453,,2010
1525,10317,,2010
1525,15183,,2010
1525,686,1145.0,2010
1525,701,30.0,2010
1525,1458,,2010
1528,2548,262.0,2010
1536,917,1914.0,2010
1537,15224,,2010
1538,1109,38.0,2010
1538,1118,4770.0,2010
1539,499,1187.0,2010
1539,704,2746.0,2010
1539,709,4732.0,2010
1539,1240,,2010
1539,959,2316.0,2010
1539,56,3844.0,2010
1544,3367,298.0,2010
1544,8847,,2010
1544,67,4954.0,2010
1544,172,4736.0,2010
1544,378,155.0,2010
1544,333,4002.0,2010
1544,490,1876.0,2010
1552,161,22.0,2010
1552,288,4985.0,2010
1552,455,4927.0,2010
1552,468,3560.0,2010
1552,484,3212.0,2010
1552,646,2705.0,2010
1553,14645,,2010
1553,423,90.0,2010
1553,430,594.0,2010
1553,12022,,2010
1553,4044,,2010
1553,39,,2010
1553,288,15.0,2010
1553,298,268.0,2010
1553,528,168.0,2010
1553,10917,,2010
1553,15298,,2010
1553,5437,,2010
1553,5098,,2010
1553,15300,,2010
1553,15292,,2010
1553,1705,66.0,2010
1553,5151,,2010
1553,3616,4488.0,2010
1553,377,13.0,2010
1553,15293,,2010
1553,15297,,2010
1556,2006,4796.0,2010
1558,1673,2374.0,2010
1559,458,4586.0,2010
1559,1045,4809.0,2010
1560,3080,,2010
1560,8364,1571.0,2010
1560,622,280.0,2010
1560,288,4976.0,2010
1560,292,159.0,2010
1560,3317,,2010
1560,306,1320.0,2010
1560,889,4815.0,2010
1560,1464,3494.0,2010
1562,89,44.0,2010
1562,230,4873.0,2010
1562,498,10.0,2010
1562,1048,20.0,2010
1562,1632,880.0,2010
1562,15329,,2010
1562,220,2971.0,2010
1562,2343,55.0,2010
1563,701,4761.0,2010
1563,9820,,2010
1563,15331,,2010
1564,289,4390.0,2010
1564,523,2705.0,2010
1567,479,1615.0,2010
1567,5487,,2010
1567,679,1253.0,2010
1568,5749,,2010
1568,230,4874.0,2010
1568,704,2747.0,2010
1568,15356,,2010
1578,288,4986.0,2010
1578,294,45.0,2010
1578,300,4645.0,2010
1578,461,4800.0,2010
1578,915,3281.0,2010
1580,682,323.0,2010
1580,468,38.0,2010
1580,686,2151.0,2010
1583,15444,,2010
1583,173,7.0,2010
1583,13711,,2010
1583,2836,,2010
1584,190,26.0,2010
1584,1043,3335.0,2010
1584,1183,,2010
1584,1184,822.0,2010
1584,1186,863.0,2010
1584,1194,275.0,2010
1584,1197,4599.0,2010
1584,1246,257.0,2010
1584,1406,4943.0,2010
1584,1689,4810.0,2010
1584,1866,370.0,2010
1584,2580,2481.0,2010
1584,3737,1979.0,2010
1584,4196,1937.0,2010
1584,4255,4627.0,2010
1584,4262,3842.0,2010
1584,6770,,2010
1584,15445,,2010
1584,808,63.0,2010
1584,704,2737.0,2010
1584,716,4792.0,2010
1584,687,3314.0,2010
1584,209,458.0,2010
1584,230,4855.0,2010
1584,234,4938.0,2010
1584,298,2491.0,2010
1584,316,4773.0,2010
1584,377,4886.0,2010
1584,689,2178.0,2010
1584,412,4804.0,2010
1584,430,1651.0,2010
1584,403,214.0,2010
1584,486,103.0,2010
1584,500,1562.0,2010
1584,526,3266.0,2010
1584,536,2879.0,2010
1584,540,4886.0,2010
1584,481,4702.0,2010
1584,15447,,2010
1584,3333,694.0,2010
1584,300,4620.0,2010
1584,1180,4711.0,2010
1584,512,3562.0,2010
1584,333,3979.0,2010
1584,3082,3697.0,2010
1584,15448,,2010
1586,707,17.0,2010
1586,917,1913.0,2010
1587,223,4724.0,2010
1588,2467,2949.0,2010
1588,15461,,2010
1588,356,992.0,2010
1589,830,4765.0,2010
1589,3997,,2010
1589,8293,,2010
1589,418,729.0,2010
1589,687,3324.0,2010
1589,839,4608.0,2010
1589,1551,,2010
1589,15466,,2010
1589,500,1571.0,2010
1589,1547,4364.0,2010
1589,4002,,2010
1589,15463,,2010
1589,15465,,2010
1589,10675,2860.0,2010
1593,314,4401.0,2010
1593,468,3561.0,2010
1595,15472,,2010
1599,2200,,2010
1599,5127,,2010
1604,1145,3769.0,2010
1604,15534,,2010
1604,189,929.0,2010
1604,4036,1698.0,2010
1604,4876,280.0,2010
1605,55,4937.0,2010
1605,4564,,2010
1605,4561,,2010
1605,3128,,2010
1605,1463,4749.0,2010
1605,1410,1384.0,2010
1605,701,30.0,2010
1605,690,,2010
1605,689,2186.0,2010
1605,644,1472.0,2010
1605,548,950.0,2010
1605,468,3556.0,2010
1605,352,1015.0,2010
1605,328,3238.0,2010
1605,306,501.0,2010
1605,300,4637.0,2010
1605,295,3110.0,2010
1605,288,4973.0,2010
1605,161,22.0,2010
1605,89,42.0,2010
1605,4707,,2010
1605,5536,,2010
1607,797,,2010
1607,523,2705.0,2010
1611,2500,3727.0,2010
1613,1401,4652.0,2010
1613,1852,4599.0,2010
1616,972,2523.0,2010
1616,257,1114.0,2010
1616,55,4935.0,2010
1616,1464,3753.0,2010
1616,466,4763.0,2010
1616,389,1283.0,2010
1616,292,3818.0,2010
1616,302,4904.0,2010
1616,287,2184.0,2010
1616,265,1300.0,2010
1616,67,4945.0,2010
1616,288,4975.0,2010
1616,2067,2665.0,2010
1616,316,4782.0,2010
1616,65,4903.0,2010
1616,967,,2010
1616,4705,,2010
1617,157,4945.0,2010
1617,554,4884.0,2010
1617,599,4934.0,2010
1617,1709,118.0,2010
1617,2938,3025.0,2010
1617,5434,,2010
1617,15582,,2010
1617,15583,,2010
1617,15584,,2010
1617,15592,,2010
1617,863,306.0,2010
1617,2861,2659.0,2010
1618,5917,,2010
1620,755,65.0,2010
1623,5441,531.0,2010
1624,6215,,2010
1624,15648,,2010
1624,2540,,2010
1624,15649,,2010
1624,15652,,2010
1624,6296,,2010
1624,11465,,2010
1624,12993,,2010
1624,15659,,2010
1625,73,4183.0,2010
1625,15676,,2010
1625,1464,3755.0,2010
1625,15672,,2010
1625,5617,1812.0,2010
1625,5985,,2010
1625,6708,,2010
1625,15678,,2010
1625,14395,,2010
1625,15663,,2010
1625,15665,,2010
1625,15667,,2010
1625,63,252.0,2010
1625,15675,1102.0,2010
1625,15671,546.0,2010
1625,11455,,2010
1625,1907,,2010
1625,1800,636.0,2010
1625,998,556.0,2010
1625,15666,,2010
1625,15679,,2010
1625,8816,,2010
1627,163,23.0,2010
1627,959,2316.0,2010
1628,5032,4641.0,2010
1628,289,4390.0,2010
1628,292,3822.0,2010
1630,88,4848.0,2010
1630,604,704.0,2010
1630,854,4676.0,2010
1630,2610,556.0,2010
1630,6348,,2010
1632,455,4928.0,2010
1632,458,4586.0,2010
1632,2080,3333.0,2010
1632,89,44.0,2010
1635,220,155.0,2010
1635,1884,3569.0,2010
1635,70,3974.0,2010
1635,9632,,2010
1635,15751,,2010
1637,437,190.0,2010
1637,3681,4287.0,2010
1637,1772,1756.0,2010
1638,6159,3835.0,2010
1638,15763,,2010
1639,163,470.0,2010
1639,3774,4939.0,2010
1639,3763,688.0,2010
1639,1689,2890.0,2010
1639,1358,2614.0,2010
1639,951,4026.0,2010
1639,917,23.0,2010
1639,707,4925.0,2010
1639,711,1835.0,2010
1639,380,75.0,2010
1639,227,590.0,2010
1639,221,577.0,2010
1639,192,3846.0,2010
1639,189,3990.0,2010
1639,7054,1474.0,2010
1639,1464,4513.0,2010
1639,6959,4594.0,2010
1639,732,222.0,2010
1639,176,4865.0,2010
1639,405,1428.0,2010
1640,917,1914.0,2010
1640,2765,341.0,2010
1642,15799,,2010
1649,10735,,2010
1650,234,21.0,2010
1650,383,817.0,2010
1653,1072,3529.0,2010
1653,77,114.0,2010
1653,689,1480.0,2010
1653,173,1331.0,2010
1653,1097,4809.0,2010
1656,182,2713.0,2010
1656,203,4776.0,2010
1656,227,4772.0,2010
1656,533,113.0,2010
1656,703,1800.0,2010
1656,9701,,2010
1658,1048,4740.0,2010
1659,89,44.0,2010
1659,423,132.0,2010
1659,15912,,2010
1661,2977,207.0,2010
1661,298,28.0,2010
1661,538,28.0,2010
1661,3461,2298.0,2010
1661,190,118.0,2010
1661,229,21.0,2010
1661,2121,129.0,2010
1661,498,4908.0,2010
1661,1047,511.0,2010
1661,681,185.0,2010
1661,1090,36.0,2010
1661,704,4127.0,2010
1661,228,16.0,2010
1661,1106,455.0,2010
1661,316,40.0,2010
1661,3400,4556.0,2010
1661,1470,484.0,2010
1661,1976,108.0,2010
1661,403,36.0,2010
1661,1502,74.0,2010
1661,9079,4752.0,2010
1661,548,1026.0,2010
1661,696,,2010
1661,1632,63.0,2010
1662,4710,,2010
1664,2618,,2010
1664,1809,,2010
1664,12661,,2010
1664,13431,,2010
1665,15938,,2010
1667,15957,,2010
1669,15966,,2010
1669,4365,467.0,2010
1669,8420,273.0,2010
1669,1178,,2010
1671,1369,4943.0,2010
1671,7047,2928.0,2010
1672,1072,18.0,2010
1672,1075,18.0,2010
1672,5879,,2010
1672,5913,,2010
1674,173,37.0,2010
1674,72,4986.0,2010
1674,53,963.0,2010
1678,89,44.0,2010
1678,679,1056.0,2010
1678,681,1842.0,2010
1678,1045,4807.0,2010
1678,292,3819.0,2010
1679,229,239.0,2010
1679,959,140.0,2010
1679,3190,,2010
1679,4502,,2010
1679,5079,177.0,2010
1679,6439,,2010
1679,11938,,2010
1679,16011,,2010
1679,16012,,2010
1679,16013,,2010
1679,16015,,2010
1679,1191,938.0,2010
1679,16010,,2010
1679,16021,,2010
1680,16027,,2010
1687,475,1471.0,2010
1688,154,1999.0,2010
1688,423,133.0,2010
1688,697,1807.0,2010
1688,1609,3512.0,2010
1688,12023,,2010
1688,16051,,2010
1688,1990,1932.0,2010
1689,703,3918.0,2010
1689,6217,3046.0,2010
1689,7741,,2010
1689,11204,4303.0,2010
1689,601,4335.0,2010
1689,1943,4450.0,2010
1689,2521,1607.0,2010
1689,2530,,2010
1689,16053,,2010
1689,16057,,2010
1689,16056,,2010
1695,16090,,2010
1696,163,23.0,2010
1696,188,177.0,2010
1697,9843,,2010
1699,16112,,2010
1699,16113,,2010
1699,16111,,2010
1699,2247,,2010
1699,2179,4940.0,2010
1699,288,4985.0,2010
1699,6618,184.0,2010
1700,13318,2363.0,2010
1700,2864,27.0,2010
1700,11477,4684.0,2010
1700,163,4816.0,2010
1700,8837,82.0,2010
1700,16124,,2010
1700,3861,,2010
1700,1098,6.0,2010
1700,2711,1217.0,2010
1700,81,4830.0,2010
1700,2716,3551.0,2010
1700,220,4469.0,2010
1700,16133,,2010
1700,10891,,2010
1700,610,4327.0,2010
1700,6169,,2010
1700,162,3740.0,2010
1700,4734,456.0,2010
1700,215,3615.0,2010
1700,1835,2854.0,2010
1700,609,1796.0,2010
1700,604,4928.0,2010
1700,16123,,2010
1702,1413,58.0,2010
1702,1372,15.0,2010
1702,4460,69.0,2010
1702,6362,128.0,2010
1702,6165,,2010
1702,5172,81.0,2010
1702,863,53.0,2010
1702,1369,185.0,2010
1702,1411,290.0,2010
1702,4251,220.0,2010
1702,4784,67.0,2010
1702,1416,3372.0,2010
1702,1425,167.0,2010
1702,2343,62.0,2010
1702,2787,22.0,2010
1702,11501,,2010
1702,163,24.0,2010
1702,9347,3714.0,2010
1702,4180,83.0,2010
1702,2855,3873.0,2010
1702,3308,604.0,2010
1702,212,505.0,2010
1702,4124,937.0,2010
1702,3888,62.0,2010
1702,2899,3774.0,2010
1702,1415,323.0,2010
1702,735,40.0,2010
1702,730,1226.0,2010
1702,599,42.0,2010
1702,8546,,2010
1702,16139,,2010
1703,230,4874.0,2010
1703,497,4924.0,2010
1703,707,17.0,2010
1703,311,3133.0,2010
1703,966,590.0,2010
1703,1854,4953.0,2010
1706,14840,,2010
1706,1401,4464.0,2010
1706,328,3904.0,2010
1709,2394,,2010
1710,7,4970.0,2010
1710,16203,,2010
1710,16201,,2010
1710,16199,,2010
1710,16196,,2010
1710,16195,,2010
1710,16194,,2010
1710,16193,,2010
1710,16188,,2010
1710,16187,,2010
1710,16184,,2010
1710,16183,,2010
1710,16181,,2010
1710,14169,,2010
1710,8625,,2010
1710,7977,,2010
1710,16205,,2010
1710,2832,,2010
1710,420,2289.0,2010
1710,1491,,2010
1710,4887,3388.0,2010
1710,1112,359.0,2010
1710,1700,332.0,2010
1710,2756,,2010
1710,16190,,2010
1710,5791,167.0,2010
1710,1124,,2010
1710,16198,,2010
1710,16204,,2010
1710,13857,,2010
1710,4895,,2010
1710,16192,,2010
1710,986,3894.0,2010
1710,16202,,2010
1710,407,3530.0,2010
1710,16197,,2010
1710,5970,,2010
1710,16186,,2010
1710,16182,,2010
1710,3886,1185.0,2010
1710,6967,,2010
1710,14624,,2010
1710,16185,,2010
1710,3528,,2010
1710,16200,,2010
1710,9783,2440.0,2010
1710,3531,,2010
1710,5066,4278.0,2010
1710,16191,,2010
1718,442,,2010
1718,1934,2783.0,2010
1718,8103,,2010
1718,2638,2826.0,2010
1718,4616,2900.0,2010
1718,12480,,2010
1719,16246,,2010
1719,8136,4695.0,2010
1719,16233,,2010
1719,16243,,2010
1720,8945,1146.0,2010
1720,10804,,2010
1721,16288,,2010
1723,1121,2.0,2010
1723,9362,,2010
1723,238,3981.0,2010
1723,5193,,2010
1723,103,3723.0,2010
1723,418,1.0,2010
1723,1731,762.0,2010
1723,7119,1990.0,2010
1724,207,791.0,2010
1724,1512,1804.0,2010
1724,16350,,2010
1724,173,7.0,2010
1724,56,3844.0,2010
1726,331,997.0,2010
1726,468,3560.0,2010
1732,16368,,2010
1736,1081,736.0,2010
1736,1505,4096.0,2010
1736,6389,723.0,2010
1736,5268,,2010
1741,424,227.0,2010
1741,689,4939.0,2010
1741,1511,4411.0,2010
1741,2134,1371.0,2010
1741,207,156.0,2010
1741,486,4985.0,2010
1741,1048,4966.0,2010
1741,1409,1006.0,2010
1742,89,44.0,2010
1743,1281,1192.0,2010
1743,6016,,2010
1743,14444,,2010
1743,1670,,2010
1743,5969,4326.0,2010
1743,1853,1630.0,2010
1743,5126,,2010
1743,808,30.0,2010
1743,2200,,2010
1743,1035,4888.0,2010
1743,1678,2976.0,2010
1743,2214,,2010
1743,1557,,2010
1743,1868,944.0,2010
1743,1185,1174.0,2010
1743,1182,4357.0,2010
1743,1180,179.0,2010
1743,805,4897.0,2010
1743,693,750.0,2010
1743,1188,2383.0,2010
1743,14443,,2010
1743,4168,,2010
1743,2959,214.0,2010
1743,466,928.0,2010
1743,2617,,2010
1743,816,388.0,2010
1743,2618,,2010
1743,2210,,2010
1743,4995,,2010
1743,2204,,2010
1743,2203,,2010
1743,825,,2010
1743,16411,,2010
1745,454,,2010
1745,1552,,2010
1745,16414,,2010
